#K-Path             Spin-Up       Spin-Down
#Band-index    1
  3.777        4.2323        4.2332
  3.761        4.2376        4.2392
  3.745        4.2470        4.2414
  3.745        3.9240        3.9247
  3.729        3.9170        3.9166
  3.713        3.9027        3.9031
  3.697        3.8893        3.8892
  3.681        3.8836        3.8832
  3.664        3.8875        3.8874
  3.648        3.8975        3.8974
  3.632        3.9101        3.9099
  3.616        3.9243        3.9244
  3.600        3.9398        3.9401
  3.584        3.9562        3.9561
  3.568        3.9729        3.9727
  3.551        3.9893        3.9889
  3.535        4.0047        4.0048
  3.519        4.0196        4.0195
  3.503        4.0328        4.0326
  3.487        4.0433        4.0434
  3.471        4.0517        4.0521
  3.455        4.0573        4.0570
  3.438        4.0589        4.0590
  3.438        3.6863        3.6858
  3.404        3.6888        3.6906
  3.370        3.6999        3.6990
  3.336        3.7113        3.7118
  3.302        3.7367        3.7371
  3.268        3.7823        3.7923
  3.234        3.8447        3.8515
  3.200        3.9202        3.9148
  3.165        3.9690        3.9686
  3.131        3.9995        4.0008
  3.097        4.0017        3.9996
  3.063        3.9887        3.9885
  3.029        3.9902        3.9894
  2.995        4.0134        4.0135
  2.961        4.0455        4.0454
  2.926        4.0598        4.0610
  2.892        4.0452        4.0465
  2.858        4.0065        4.0066
  2.824        3.9529        3.9526
  2.790        3.9116        3.9113
  2.790        3.9115        3.9114
  2.766        3.9259        3.9259
  2.742        3.9476        3.9475
  2.717        3.9665        3.9661
  2.693        3.9822        3.9823
  2.669        3.9949        3.9946
  2.645        4.0033        4.0037
  2.621        4.0075        4.0087
  2.597        4.0075        4.0078
  2.573        4.0035        4.0029
  2.548        3.9953        3.9955
  2.524        3.9850        3.9855
  2.500        3.9774        3.9759
  2.476        3.9646        3.9620
  2.452        3.9517        3.9510
  2.428        3.9411        3.9414
  2.404        3.9333        3.9334
  2.379        3.9277        3.9276
  2.355        3.9246        3.9244
  2.331        3.9240        3.9233
  2.331        3.9236        3.9233
  2.307        3.8909        3.8909
  2.283        3.8747        3.8749
  2.259        3.8772        3.8771
  2.235        3.8837        3.8835
  2.210        3.8911        3.8910
  2.186        3.8967        3.8988
  2.162        3.8984        3.9006
  2.138        3.8919        3.8917
  2.114        3.8738        3.8751
  2.090        3.8436        3.8570
  2.066        3.8052        3.8046
  2.042        3.7629        3.7621
  2.017        3.7248        3.7240
  1.993        3.7096        3.7100
  1.969        3.7058        3.7048
  1.945        3.6992        3.6967
  1.921        3.6915        3.6904
  1.897        3.6867        3.6868
  1.873        3.6898        3.6883
  1.873        3.6868        3.6852
  1.856        3.7126        3.7121
  1.840        3.7447        3.7463
  1.824        3.7842        3.7833
  1.808        3.8239        3.8241
  1.792        3.8670        3.8681
  1.776        3.8690        3.8690
  1.760        3.8360        3.8340
  1.743        3.8030        3.8120
  1.727        3.8785        3.8569
  1.711        3.8973        3.8973
  1.695        3.8672        3.8642
  1.679        3.8319        3.8311
  1.663        3.8001        3.7998
  1.647        3.7720        3.7719
  1.631        3.7475        3.7474
  1.614        3.7274        3.7273
  1.598        3.7124        3.7123
  1.582        3.7029        3.7029
  1.566        3.6996        3.6996
  1.566        3.6996        3.6996
  1.532        3.7042        3.7041
  1.498        3.7177        3.7177
  1.464        3.7401        3.7401
  1.429        3.7732        3.7744
  1.395        3.8382        3.8381
  1.361        3.9057        3.9061
  1.327        3.9382        3.9384
  1.293        3.9566        3.9562
  1.259        4.0110        4.0112
  1.225        4.0658        4.0658
  1.190        4.1188        4.1185
  1.156        4.1637        4.1645
  1.122        4.2046        4.2036
  1.088        4.2840        4.2883
  1.054        4.3724        4.3724
  1.020        4.3476        4.3613
  0.986        4.3113        4.3220
  0.951        4.2722        4.2694
  0.917        4.2412        4.2400
  0.917        4.2395        4.2415
  0.893        4.2492        4.2492
  0.869        4.2735        4.2743
  0.845        4.2890        4.2906
  0.821        4.3122        4.3031
  0.797        4.3026        4.3159
  0.772        4.3046        4.2937
  0.748        4.2749        4.2761
  0.724        4.2653        4.2579
  0.700        4.2299        4.2347
  0.676        4.2063        4.2044
  0.652        4.1788        4.1803
  0.628        4.1540        4.1550
  0.604        4.1356        4.1306
  0.579        4.1093        4.1088
  0.555        4.0946        4.0921
  0.531        4.0775        4.0780
  0.507        4.0679        4.0672
  0.483        4.0612        4.0613
  0.459        4.0589        4.0593
  0.459        4.0702        4.0593
  0.435        4.0913        4.0906
  0.410        4.0713        4.0711
  0.386        4.0531        4.0526
  0.362        4.0499        4.0499
  0.338        4.0396        4.0389
  0.314        4.0044        4.0033
  0.290        3.9567        3.9563
  0.266        3.9101        3.9100
  0.241        3.8715        3.8715
  0.217        3.8468        3.8466
  0.193        3.8216        3.8217
  0.169        3.7972        3.7972
  0.145        3.7743        3.7740
  0.121        3.7530        3.7530
  0.097        3.7346        3.7347
  0.072        3.7197        3.7197
  0.048        3.7086        3.7086
  0.024        3.7018        3.7019
  0.000        3.6996        3.6996
#Band-index   89
  0.000        3.9584        3.9581
  0.024        3.9574        3.9581
  0.048        3.9568        3.9562
  0.072        3.9573        3.9550
  0.097        3.9549        3.9552
  0.121        3.9582        3.9581
  0.145        3.9732        3.9653
  0.169        3.9783        3.9801
  0.193        3.9359        3.9357
  0.217        3.8676        3.8675
  0.241        3.8878        3.8874
  0.266        3.9274        3.9273
  0.290        3.9694        3.9693
  0.314        4.0064        4.0081
  0.338        4.0430        4.0410
  0.362        4.0728        4.0706
  0.386        4.0966        4.0936
  0.410        4.1089        4.1074
  0.435        4.0930        4.0924
  0.459        4.1052        4.1050
  0.459        4.1048        4.1048
  0.483        4.1066        4.1066
  0.507        4.1127        4.1126
  0.531        4.1217        4.1214
  0.555        4.1343        4.1343
  0.579        4.1506        4.1505
  0.604        4.1704        4.1698
  0.628        4.1924        4.1926
  0.652        4.2179        4.2189
  0.676        4.2468        4.2455
  0.700        4.2757        4.2753
  0.724        4.3070        4.3067
  0.748        4.3397        4.3420
  0.772        4.3757        4.3861
  0.797        4.4079        4.4112
  0.821        4.4385        4.4404
  0.845        4.4694        4.4682
  0.869        4.4806        4.4784
  0.893        4.4801        4.4827
  0.917        4.4792        4.4792
  0.917        4.4793        4.4808
  0.951        4.4821        4.4791
  0.986        4.4729        4.4700
  1.020        4.4278        4.4251
  1.054        4.3984        4.3934
  1.088        4.3808        4.3770
  1.122        4.3252        4.3157
  1.156        4.2548        4.2428
  1.190        4.1604        4.1578
  1.225        4.0709        4.0664
  1.259        4.0943        4.0931
  1.293        4.0548        4.0493
  1.327        3.9777        3.9779
  1.361        3.9449        3.9434
  1.395        3.9441        3.9454
  1.429        3.9464        3.9539
  1.464        3.9500        3.9506
  1.498        3.9543        3.9538
  1.532        3.9572        3.9575
  1.566        3.9607        3.9592
  1.566        3.9591        3.9601
  1.582        3.9608        3.9593
  1.598        3.9644        3.9632
  1.614        3.9689        3.9695
  1.631        3.9778        3.9773
  1.647        3.9903        3.9887
  1.663        4.0032        4.0066
  1.679        4.0102        4.0027
  1.695        3.9467        3.9555
  1.711        3.9011        3.9050
  1.727        3.9312        3.9212
  1.743        3.8928        3.8931
  1.760        3.8562        3.8594
  1.776        3.8700        3.8692
  1.792        3.9067        3.9067
  1.808        3.9467        3.9471
  1.824        3.9886        3.9891
  1.840        4.0338        4.0354
  1.856        4.0930        4.0813
  1.873        4.1233        4.1231
  1.873        4.1231        4.1231
  1.897        4.1206        4.1209
  1.921        4.1134        4.1129
  1.945        4.1026        4.1019
  1.969        4.0894        4.0909
  1.993        4.0801        4.0825
  2.017        4.0778        4.0757
  2.042        4.0689        4.0694
  2.066        4.0696        4.0718
  2.090        4.0830        4.0797
  2.114        4.0999        4.1082
  2.138        4.1331        4.1359
  2.162        4.1762        4.1769
  2.186        4.2059        4.2031
  2.210        4.2064        4.2063
  2.235        4.1798        4.1792
  2.259        4.1302        4.1327
  2.283        4.0726        4.0725
  2.307        4.0123        4.0123
  2.331        3.9695        3.9696
  2.331        3.9695        3.9696
  2.355        3.9723        3.9723
  2.379        3.9801        3.9801
  2.404        3.9929        3.9929
  2.428        4.0100        4.0100
  2.452        4.0310        4.0309
  2.476        4.0555        4.0553
  2.500        4.0825        4.0823
  2.524        4.1116        4.1114
  2.548        4.1414        4.1414
  2.573        4.1715        4.1715
  2.597        4.2002        4.2002
  2.621        4.2263        4.2263
  2.645        4.2486        4.2488
  2.669        4.2664        4.2665
  2.693        4.2800        4.2792
  2.717        4.2870        4.2874
  2.742        4.2908        4.2909
  2.766        4.2921        4.2915
  2.790        4.2917        4.2917
  2.790        4.2917        4.2917
  2.824        4.2913        4.2913
  2.858        4.2872        4.2868
  2.892        4.2747        4.2751
  2.926        4.2589        4.2596
  2.961        4.2494        4.2494
  2.995        4.2438        4.2434
  3.029        4.2313        4.2312
  3.063        4.2039        4.2058
  3.097        4.1675        4.1676
  3.131        4.1246        4.1255
  3.165        4.1004        4.1008
  3.200        4.0958        4.0947
  3.234        4.0964        4.0959
  3.268        4.0928        4.0959
  3.302        4.0854        4.0859
  3.336        4.0924        4.0918
  3.370        4.1097        4.1093
  3.404        4.1191        4.1177
  3.438        4.1233        4.1235
  3.438        4.1048        4.1052
  3.455        4.1055        4.1053
  3.471        4.1066        4.1065
  3.487        4.1083        4.1082
  3.503        4.1096        4.1100
  3.519        4.1104        4.1106
  3.535        4.1105        4.1107
  3.551        4.1090        4.1090
  3.568        4.1058        4.1065
  3.584        4.1007        4.1007
  3.600        4.0936        4.0931
  3.616        4.0835        4.0837
  3.632        4.0720        4.0720
  3.648        4.0587        4.0582
  3.664        4.0430        4.0429
  3.681        4.0264        4.0265
